date,nikkei_close,nikkei_return,jgb_futures,usd_jpy,gbp_jpy,volatility_proxy
1995-01-09,19320.0,0.002,143.2,100.1,154.4,0.18
1995-01-10,19410.0,0.005,143.0,99.8,154.1,0.18
1995-01-11,19350.0,-0.003,142.8,99.6,153.7,0.19
1995-01-12,19480.0,0.007,142.3,99.4,153.3,0.2
1995-01-13,19260.0,-0.011,142.0,99.2,153.0,0.22
1995-01-16,19140.0,-0.006,141.9,98.8,152.4,0.23
1995-01-17,18550.0,-0.031,141.3,98.1,151.5,0.36
1995-01-18,18110.0,-0.024,140.8,97.9,150.8,0.41
1995-01-19,18320.0,0.012,140.5,97.6,150.2,0.39
1995-01-20,18480.0,0.009,140.1,97.2,149.6,0.38
1995-01-23,18360.0,-0.006,139.9,96.9,149.3,0.37
1995-01-24,18210.0,-0.008,139.6,96.7,149.1,0.36
1995-01-25,18080.0,-0.007,139.5,96.4,148.7,0.35
1995-01-26,17990.0,-0.005,139.7,96.1,148.5,0.34
1995-01-27,18170.0,0.01,139.9,95.9,148.1,0.33
1995-01-30,18040.0,-0.007,140.3,95.5,147.6,0.34
1995-01-31,17930.0,-0.006,140.8,95.2,147.1,0.35
1995-02-01,17820.0,-0.006,141.0,95.0,146.9,0.34
1995-02-02,17760.0,-0.003,141.3,94.8,146.7,0.33
1995-02-03,17890.0,0.007,141.5,94.9,146.8,0.32
1995-02-06,17940.0,0.003,141.6,95.0,147.0,0.31
1995-02-07,18060.0,0.007,141.7,95.2,147.5,0.3
1995-02-08,18120.0,0.003,141.9,95.3,147.8,0.29
1995-02-09,18290.0,0.009,142.1,95.5,148.2,0.28
1995-02-10,18360.0,0.004,142.2,95.6,148.5,0.28
1995-02-13,18210.0,-0.008,142.0,95.7,148.6,0.29
1995-02-14,18140.0,-0.004,142.2,95.8,148.8,0.29
1995-02-15,18010.0,-0.007,142.3,95.9,148.9,0.3
1995-02-16,17880.0,-0.007,142.7,96.1,149.0,0.31
1995-02-17,17740.0,-0.008,142.9,96.4,149.5,0.32
1995-02-20,17620.0,-0.007,143.1,96.5,149.9,0.33
1995-02-21,17510.0,-0.006,143.3,96.7,150.4,0.34
1995-02-22,17360.0,-0.009,143.7,96.9,150.9,0.36
1995-02-23,17190.0,-0.01,144.0,97.1,151.3,0.39
1995-02-24,17020.0,-0.01,144.3,97.5,152.0,0.42
1995-02-27,16880.0,-0.008,144.5,97.9,152.7,0.44
1995-02-28,16970.0,0.005,144.7,98.1,153.1,0.4
1995-03-01,16801.965355790544,-0.009901864714758866,144.75940654057482,98.0145209681861,153.32526991794583,0.4068900540006787
1995-03-02,16931.052520296274,0.007682861008949941,144.7858529014616,97.83665469473556,153.81225838716622,0.40850064870724223
1995-03-03,16699.695314115113,-0.013664667681103602,144.85339551277121,97.79668665995183,153.67782173375852,0.4209775210379622
1995-03-04,16544.18920781564,-0.009311912784901764,144.9686296561524,98.107878201672,153.43124463816355,0.4341219160744509
1995-03-05,16672.891996316113,0.00777933490023611,145.18348423772605,98.29032646204513,153.64602069873575,0.43722391578923064
1995-03-06,16580.82737559655,-0.005521814736154191,145.23912445886563,98.02806212249823,153.40687707769447,0.4288575279471614
1995-03-07,16710.22269719836,0.007803912233731546,145.266922087118,98.05390703749701,153.3392896490645,0.43640798080039106
1995-03-08,16445.13846374559,-0.015863596689062356,145.49237554412107,98.19862566107899,153.29131217379287,0.4365364016457432
1995-03-09,16349.550816622093,-0.005812517014327662,145.51809579832874,97.97674296994647,153.6942938779563,0.43732687333228454
1995-03-10,16265.930836554986,-0.005114512380492606,145.68702768568292,97.85731337118155,153.58694903396614,0.4507080489184767
1995-03-11,16041.317552758863,-0.013808818324208171,145.68144844725322,97.76912090244987,153.70215507398586,0.42922895091863944
1995-03-12,15988.378198260752,-0.0033001874268741077,145.60170733212536,98.03667032634114,153.58798010678188,0.43593559455655606
1995-03-13,16120.90229507399,0.008288776708300211,145.776480170011,97.89465037299529,153.8625302730327,0.42770672896046447
1995-03-14,16262.421936453607,0.008778642708036277,145.61460567191727,97.85095980709862,154.10199902317814,0.45549683232944316
1995-03-15,16260.706600071075,-0.00010547853137965945,145.69620213840236,97.90483391226877,153.88168289805208,0.4660920598540679
1995-03-16,16220.256889926852,-0.0024875739498335563,145.76825707679822,97.98556408123515,153.98406544840336,0.4458415763777247
1995-03-17,16311.910449591593,0.005650561534673279,145.9345817024216,98.01517409113086,154.13300510103443,0.44847445847294864
1995-03-18,16410.72422489186,0.006057768377629868,145.94201652863225,98.37850447831595,154.07484487239236,0.4577476843812676
1995-03-19,16254.5790965801,-0.00951482251312942,146.30059304560055,98.49187486142227,154.08145122322964,0.46308350430158496
1995-03-20,16324.457634345123,0.004299006289232291,146.24884858277542,98.5376582607048,154.1726545317428,0.4540669645813189
1995-03-21,16390.96052008718,0.004073819004077903,146.42085394639403,98.44065048971643,154.3118313567555,0.4610155655504416
1995-03-22,16551.14357868555,0.009772646234006017,146.5082860184876,98.63889716966942,154.08367520570533,0.46323630228343254
1995-03-23,16371.774471037208,-0.010837263709036555,146.65221181696967,98.87564859853664,154.55066359052805,0.4710415216854174
1995-03-24,16204.70449742328,-0.010204756601643139,146.76871141112048,98.91431613226818,154.64912818389055,0.48884279426202604
1995-03-25,16091.649523756967,-0.00697667604394084,146.82858207954024,99.06923634499951,154.64147862468494,0.4980656347018541
1995-03-26,16000.775540754961,-0.005647275804002859,147.0074194176744,98.94529638790793,154.0965477506582,0.49840387007867853
1995-03-27,15914.239307051685,-0.005408252461442536,147.1227288955441,98.96185524984506,154.42558699683488,0.49722500165686484
1995-03-28,15806.338649006666,-0.006780132933982376,147.2956528675497,99.33942908053818,154.71815230063697,0.5002549353241693
1995-03-29,15980.805797917974,0.011037796467955097,147.24358669762728,99.23809592594463,154.39147336524644,0.5082460340501037
1995-03-30,15976.105606739296,-0.00029411477982479355,147.26839368328842,99.40024014248226,154.4542249370019,0.52
1995-03-31,15966.544884878529,-0.0005984388245865149,147.29732926461844,99.40201642031151,154.79041258161618,0.52
1995-04-01,16053.403976531197,0.005440068109846956,147.45290584420323,99.63716906747315,154.38185422519095,0.52
1995-04-02,16109.399330635912,0.0034880673398971886,147.73901200770896,99.70627700495244,154.63797304222481,0.52
1995-04-03,16264.402488909429,0.00962190799868872,147.95846617043554,99.96291039274665,154.8260863117133,0.52
1995-04-04,16149.632607301213,-0.007056507712870272,148.00044936584823,100.05831661819076,154.82858589055957,0.52
1995-04-05,15994.215906923902,-0.009623544024589682,148.0038359526668,100.30835012770467,155.20442339866955,0.5151384705190467
1995-04-06,16089.267972353902,0.005942902483194165,148.08311339786508,100.4648274241023,155.23032297277496,0.52
1995-04-07,16061.987748415539,-0.001695554078982218,148.27729214491336,100.25996914409095,155.50185674482483,0.52
1995-04-08,15943.66451051527,-0.007366662193596893,148.42336457757216,99.98805333432087,155.81455337510556,0.52
1995-04-09,15986.85237726403,0.002708779196920221,148.81822924901766,100.14115160543298,156.18572191732179,0.52
1995-04-10,15945.982608048675,-0.002556461287744014,149.0689021856393,100.0831351656331,156.1560402181805,0.52
1995-04-11,15941.177636212715,-0.0003013280494570498,149.20707176645104,100.25871055648125,156.51276920475806,0.52
1995-04-12,16069.639651745427,0.008058502230154668,149.20449381814217,100.18725267370026,156.62572627922765,0.5191119865619507
1995-04-13,15786.251638028198,-0.017634994925754204,149.26559437026762,100.3120097734381,156.72103560708499,0.5192417896732664
1995-04-14,15800.085719770132,0.0008763373382828562,149.2047046089493,100.1746883091463,156.6764270153006,0.52
1995-04-15,15951.997835605096,0.009614638713312992,149.17873739476568,100.31669444806882,156.63874149284337,0.52
1995-04-16,15887.347202505365,-0.004052823587740843,149.28627181094473,100.38115633376378,156.54574187593556,0.52
