date,entity_id,instrument,net_exposure,gross_exposure,leverage_proxy,fraud_label
1995-01-09,BFS_SINGAPORE,NIKKEI_FUT,56141884.95,56141884.95,11.2284,0
1995-01-09,BFS_SINGAPORE,JGB_FUT,-19375015.56,19375015.56,3.875,0
1995-01-09,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-7945921.23,7945921.23,1.5892,0
1995-01-10,BFS_SINGAPORE,NIKKEI_FUT,67273479.15,67273479.15,13.4547,0
1995-01-10,BFS_SINGAPORE,JGB_FUT,-22673248.41,22673248.41,4.5346,0
1995-01-10,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-9168155.43,9168155.43,1.8336,0
1995-01-11,BFS_SINGAPORE,NIKKEI_FUT,77000298.75,77000298.75,15.4001,0
1995-01-11,BFS_SINGAPORE,JGB_FUT,-25637894.8,25637894.8,5.1276,0
1995-01-11,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-11935209.18,11935209.18,2.387,0
1995-01-12,BFS_SINGAPORE,NIKKEI_FUT,84497977.93,84497977.93,16.8996,0
1995-01-12,BFS_SINGAPORE,JGB_FUT,-29910511.55,29910511.55,5.9821,0
1995-01-12,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-13627377.33,13627377.33,2.7255,0
1995-01-13,BFS_SINGAPORE,NIKKEI_FUT,105817350.87,105817350.87,21.1635,0
1995-01-13,BFS_SINGAPORE,JGB_FUT,-34397155.11,34397155.11,6.8794,0
1995-01-13,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-16094788.29,16094788.29,3.219,0
1995-01-16,BFS_SINGAPORE,NIKKEI_FUT,129986772.42,129986772.42,25.9974,0
1995-01-16,BFS_SINGAPORE,JGB_FUT,-38617009.84,38617009.84,7.7234,0
1995-01-16,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-17071099.83,17071099.83,3.4142,0
1995-01-17,BFS_SINGAPORE,NIKKEI_FUT,151907682.87,151907682.87,30.3815,0
1995-01-17,BFS_SINGAPORE,JGB_FUT,-39982654.56,39982654.56,7.9965,0
1995-01-17,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-20714546.11,20714546.11,4.1429,0
1995-01-18,BFS_SINGAPORE,NIKKEI_FUT,161340131.63,161340131.63,32.268,0
1995-01-18,BFS_SINGAPORE,JGB_FUT,-38212854.57,38212854.57,7.6426,0
1995-01-18,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-20818237.89,20818237.89,4.1636,0
1995-01-19,BFS_SINGAPORE,NIKKEI_FUT,180567939.11,180567939.11,36.1136,0
1995-01-19,BFS_SINGAPORE,JGB_FUT,-47148767.35,47148767.35,9.4298,0
1995-01-19,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-21126328.1,21126328.1,4.2253,0
1995-01-20,BFS_SINGAPORE,NIKKEI_FUT,207475471.86,207475471.86,41.4951,0
1995-01-20,BFS_SINGAPORE,JGB_FUT,-56555433.72,56555433.72,11.3111,0
1995-01-20,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-19535022.68,19535022.68,3.907,0
1995-01-23,BFS_SINGAPORE,NIKKEI_FUT,229557620.18,229557620.18,45.9115,0
1995-01-23,BFS_SINGAPORE,JGB_FUT,-60508524.76,60508524.76,12.1017,0
1995-01-23,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-23090545.71,23090545.71,4.6181,0
1995-01-24,BFS_SINGAPORE,NIKKEI_FUT,299607032.23,299607032.23,59.9214,0
1995-01-24,BFS_SINGAPORE,JGB_FUT,-70797172.53,70797172.53,14.1594,0
1995-01-24,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-24883024.63,24883024.63,4.9766,0
1995-01-25,BFS_SINGAPORE,NIKKEI_FUT,364238614.42,364238614.42,72.8477,0
1995-01-25,BFS_SINGAPORE,JGB_FUT,-73952202.23,73952202.23,14.7904,0
1995-01-25,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-31767729.89,31767729.89,6.3535,0
1995-01-26,BFS_SINGAPORE,NIKKEI_FUT,419621520.76,419621520.76,83.9243,0
1995-01-26,BFS_SINGAPORE,JGB_FUT,-77651972.89,77651972.89,15.5304,0
1995-01-26,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-33217868.46,33217868.46,6.6436,0
1995-01-27,BFS_SINGAPORE,NIKKEI_FUT,472120563.28,472120563.28,94.4241,0
1995-01-27,BFS_SINGAPORE,JGB_FUT,-94095696.36,94095696.36,18.8191,0
1995-01-27,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-41846292.96,41846292.96,8.3693,0
1995-01-30,BFS_SINGAPORE,NIKKEI_FUT,537178271.99,537178271.99,107.4357,0
1995-01-30,BFS_SINGAPORE,JGB_FUT,-107082536.35,107082536.35,21.4165,0
1995-01-30,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-52291914.82,52291914.82,10.4584,0
1995-01-31,BFS_SINGAPORE,NIKKEI_FUT,670172145.29,670172145.29,134.0344,0
1995-01-31,BFS_SINGAPORE,JGB_FUT,-125411354.64,125411354.64,25.0823,0
1995-01-31,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-58493970.82,58493970.82,11.6988,0
1995-02-01,BFS_SINGAPORE,NIKKEI_FUT,815750373.86,815750373.86,163.1501,0
1995-02-01,BFS_SINGAPORE,JGB_FUT,-136444571.66,136444571.66,27.2889,0
1995-02-01,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-75147965.48,75147965.48,15.0296,0
1995-02-02,BFS_SINGAPORE,NIKKEI_FUT,872284023.77,872284023.77,174.4568,0
1995-02-02,BFS_SINGAPORE,JGB_FUT,-140015628.97,140015628.97,28.0031,0
1995-02-02,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-93719997.12,93719997.12,18.744,0
1995-02-03,BFS_SINGAPORE,NIKKEI_FUT,1078824462.18,1078824462.18,215.7649,0
1995-02-03,BFS_SINGAPORE,JGB_FUT,-142976894.73,142976894.73,28.5954,0
1995-02-03,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-112255043.88,112255043.88,22.451,0
1995-02-06,BFS_SINGAPORE,NIKKEI_FUT,1300120626.78,1300120626.78,260.0241,0
1995-02-06,BFS_SINGAPORE,JGB_FUT,-163427652.23,163427652.23,32.6855,0
1995-02-06,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-138632399.33,138632399.33,27.7265,0
1995-02-07,BFS_SINGAPORE,NIKKEI_FUT,1400330635.64,1400330635.64,280.0661,0
1995-02-07,BFS_SINGAPORE,JGB_FUT,-186669844.79,186669844.79,37.334,0
1995-02-07,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-152319057.58,152319057.58,30.4638,0
1995-02-08,BFS_SINGAPORE,NIKKEI_FUT,1435626785.43,1435626785.43,287.1254,0
1995-02-08,BFS_SINGAPORE,JGB_FUT,-221673000.54,221673000.54,44.3346,0
1995-02-08,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-170834291.07,170834291.07,34.1669,0
1995-02-09,BFS_SINGAPORE,NIKKEI_FUT,1653365246.15,1653365246.15,330.673,0
1995-02-09,BFS_SINGAPORE,JGB_FUT,-238633604.18,238633604.18,47.7267,0
1995-02-09,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-186990799.94,186990799.94,37.3982,0
1995-02-10,BFS_SINGAPORE,NIKKEI_FUT,2021053163.58,2021053163.58,404.2106,1
1995-02-10,BFS_SINGAPORE,JGB_FUT,-260227787.82,260227787.82,52.0456,1
1995-02-10,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-215431317.57,215431317.57,43.0863,1
1995-02-13,BFS_SINGAPORE,NIKKEI_FUT,2182895163.95,2182895163.95,436.579,1
1995-02-13,BFS_SINGAPORE,JGB_FUT,-288992779.67,288992779.67,57.7986,1
1995-02-13,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-245514471.67,245514471.67,49.1029,1
1995-02-14,BFS_SINGAPORE,NIKKEI_FUT,2369291038.27,2369291038.27,473.8582,1
1995-02-14,BFS_SINGAPORE,JGB_FUT,-362936829.73,362936829.73,72.5874,1
1995-02-14,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-283900180.75,283900180.75,56.78,1
1995-02-15,BFS_SINGAPORE,NIKKEI_FUT,2793268573.56,2793268573.56,558.6537,1
1995-02-15,BFS_SINGAPORE,JGB_FUT,-431184952.71,431184952.71,86.237,1
1995-02-15,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-294637566.36,294637566.36,58.9275,1
1995-02-16,BFS_SINGAPORE,NIKKEI_FUT,3092988175.69,3092988175.69,618.5976,1
1995-02-16,BFS_SINGAPORE,JGB_FUT,-524879373.81,524879373.81,104.9759,1
1995-02-16,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-318627231.48,318627231.48,63.7254,1
1995-02-17,BFS_SINGAPORE,NIKKEI_FUT,3784243788.13,3784243788.13,756.8488,1
1995-02-17,BFS_SINGAPORE,JGB_FUT,-599913389.21,599913389.21,119.9827,1
1995-02-17,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-307883954.94,307883954.94,61.5768,1
1995-02-20,BFS_SINGAPORE,NIKKEI_FUT,4422241742.79,4422241742.79,884.4483,1
1995-02-20,BFS_SINGAPORE,JGB_FUT,-680643983.08,680643983.08,136.1288,1
1995-02-20,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-387944992.67,387944992.67,77.589,1
1995-02-21,BFS_SINGAPORE,NIKKEI_FUT,5475371960.53,5475371960.53,1095.0744,1
1995-02-21,BFS_SINGAPORE,JGB_FUT,-670632456.45,670632456.45,134.1265,1
1995-02-21,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-438698090.34,438698090.34,87.7396,1
1995-02-22,BFS_SINGAPORE,NIKKEI_FUT,6941634239.77,6941634239.77,1388.3268,1
1995-02-22,BFS_SINGAPORE,JGB_FUT,-699917225.22,699917225.22,139.9834,1
1995-02-22,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-525738840.08,525738840.08,105.1478,1
1995-02-23,BFS_SINGAPORE,NIKKEI_FUT,8124595107.22,8124595107.22,1624.919,1
1995-02-23,BFS_SINGAPORE,JGB_FUT,-799894497.79,799894497.79,159.9789,1
1995-02-23,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-512802787.07,512802787.07,102.5606,1
1995-02-24,BFS_SINGAPORE,NIKKEI_FUT,8449542994.38,8449542994.38,1689.9086,1
1995-02-24,BFS_SINGAPORE,JGB_FUT,-864732034.45,864732034.45,172.9464,1
1995-02-24,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-492418236.0,492418236.0,98.4836,1
1995-02-27,BFS_SINGAPORE,NIKKEI_FUT,10328428303.39,10328428303.39,2065.6857,1
1995-02-27,BFS_SINGAPORE,JGB_FUT,-966570289.02,966570289.02,193.3141,1
1995-02-27,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-558257378.32,558257378.32,111.6515,1
1995-02-28,BFS_SINGAPORE,NIKKEI_FUT,12694054769.12,12694054769.12,2538.811,1
1995-02-28,BFS_SINGAPORE,JGB_FUT,-893160298.99,893160298.99,178.6321,1
1995-02-28,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-633406128.24,633406128.24,126.6812,1
1995-03-01,BFS_SINGAPORE,NIKKEI_FUT,13830473046.13,13830473046.13,2766.0946,1
1995-03-01,BFS_SINGAPORE,JGB_FUT,-1079869948.27,1079869948.27,215.974,1
1995-03-01,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-621038187.1,621038187.1,124.2076,1
1995-03-02,BFS_SINGAPORE,NIKKEI_FUT,14946138834.88,14946138834.88,2989.2278,1
1995-03-02,BFS_SINGAPORE,JGB_FUT,-1045632641.62,1045632641.62,209.1265,1
1995-03-02,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-617420818.08,617420818.08,123.4842,1
1995-03-03,BFS_SINGAPORE,NIKKEI_FUT,15516541894.2,15516541894.2,3103.3084,1
1995-03-03,BFS_SINGAPORE,JGB_FUT,-1219259297.24,1219259297.24,243.8519,1
