date,entity_id,instrument,net_exposure,gross_exposure,leverage_proxy,fraud_label
1995-01-09,BFS_SINGAPORE,NIKKEI_FUT,54117932.56,54117932.56,10.8236,0
1995-01-09,BFS_SINGAPORE,JGB_FUT,-18676533.32,18676533.32,3.7353,0
1995-01-09,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-7659465.47,7659465.47,1.5319,0
1995-01-10,BFS_SINGAPORE,NIKKEI_FUT,62529754.17,62529754.17,12.506,0
1995-01-10,BFS_SINGAPORE,JGB_FUT,-21074466.0,21074466.0,4.2149,0
1995-01-10,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8521671.73,8521671.73,1.7043,0
1995-01-11,BFS_SINGAPORE,NIKKEI_FUT,69024306.47,69024306.47,13.8049,0
1995-01-11,BFS_SINGAPORE,JGB_FUT,-22982221.32,22982221.32,4.5964,0
1995-01-11,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-10698913.51,10698913.51,2.1398,0
1995-01-12,BFS_SINGAPORE,NIKKEI_FUT,72968971.11,72968971.11,14.5938,0
1995-01-12,BFS_SINGAPORE,JGB_FUT,-25829484.99,25829484.99,5.1659,0
1995-01-12,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-11768041.4,11768041.4,2.3536,0
1995-01-13,BFS_SINGAPORE,NIKKEI_FUT,88138726.98,88138726.98,17.6277,0
1995-01-13,BFS_SINGAPORE,JGB_FUT,-28650513.72,28650513.72,5.7301,0
1995-01-13,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-13405874.74,13405874.74,2.6812,0
1995-01-16,BFS_SINGAPORE,NIKKEI_FUT,104384024.7,104384024.7,20.8768,0
1995-01-16,BFS_SINGAPORE,JGB_FUT,-31010839.29,31010839.29,6.2022,0
1995-01-16,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-13708703.38,13708703.38,2.7417,0
1995-01-17,BFS_SINGAPORE,NIKKEI_FUT,117626973.61,117626973.61,23.5254,0
1995-01-17,BFS_SINGAPORE,JGB_FUT,-30959847.21,30959847.21,6.192,0
1995-01-17,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-16039935.06,16039935.06,3.208,0
1995-01-18,BFS_SINGAPORE,NIKKEI_FUT,120458654.97,120458654.97,24.0917,0
1995-01-18,BFS_SINGAPORE,JGB_FUT,-28530217.61,28530217.61,5.706,0
1995-01-18,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-15543169.01,15543169.01,3.1086,0
1995-01-19,BFS_SINGAPORE,NIKKEI_FUT,129923205.75,129923205.75,25.9846,0
1995-01-19,BFS_SINGAPORE,JGB_FUT,-33924732.33,33924732.33,6.7849,0
1995-01-19,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-15200928.17,15200928.17,3.0402,0
1995-01-20,BFS_SINGAPORE,NIKKEI_FUT,143848880.43,143848880.43,28.7698,0
1995-01-20,BFS_SINGAPORE,JGB_FUT,-39211554.74,39211554.74,7.8423,0
1995-01-20,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-13544208.95,13544208.95,2.7088,0
1995-01-23,BFS_SINGAPORE,NIKKEI_FUT,153548173.87,153548173.87,30.7096,0
1995-01-23,BFS_SINGAPORE,JGB_FUT,-40473383.0,40473383.0,8.0947,0
1995-01-23,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-15444972.49,15444972.49,3.089,0
1995-01-24,BFS_SINGAPORE,NIKKEI_FUT,193413240.09,193413240.09,38.6826,0
1995-01-24,BFS_SINGAPORE,JGB_FUT,-45703568.53,45703568.53,9.1407,0
1995-01-24,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-16063396.05,16063396.05,3.2127,0
1995-01-25,BFS_SINGAPORE,NIKKEI_FUT,226781113.77,226781113.77,45.3562,0
1995-01-25,BFS_SINGAPORE,JGB_FUT,-46043890.25,46043890.25,9.2088,0
1995-01-25,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-19779125.22,19779125.22,3.9558,0
1995-01-26,BFS_SINGAPORE,NIKKEI_FUT,251748110.68,251748110.68,50.3496,0
1995-01-26,BFS_SINGAPORE,JGB_FUT,-46586594.1,46586594.1,9.3173,0
1995-01-26,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-19928757.73,19928757.73,3.9858,0
1995-01-27,BFS_SINGAPORE,NIKKEI_FUT,273063955.59,273063955.59,54.6128,0
1995-01-27,BFS_SINGAPORE,JGB_FUT,-54422842.49,54422842.49,10.8846,0
1995-01-27,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-24202958.25,24202958.25,4.8406,0
1995-01-30,BFS_SINGAPORE,NIKKEI_FUT,299466265.06,299466265.06,59.8933,0
1995-01-30,BFS_SINGAPORE,JGB_FUT,-59696396.68,59696396.68,11.9393,0
1995-01-30,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-29151708.55,29151708.55,5.8303,0
1995-01-31,BFS_SINGAPORE,NIKKEI_FUT,360296581.47,360296581.47,72.0593,0
1995-01-31,BFS_SINGAPORE,JGB_FUT,-67423396.62,67423396.62,13.4847,0
1995-01-31,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-31447409.25,31447409.25,6.2895,0
1995-02-01,BFS_SINGAPORE,NIKKEI_FUT,422727979.48,422727979.48,84.5456,0
1995-02-01,BFS_SINGAPORE,JGB_FUT,-70706603.31,70706603.31,14.1413,0
1995-02-01,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-38942240.94,38942240.94,7.7884,0
1995-02-02,BFS_SINGAPORE,NIKKEI_FUT,435491905.02,435491905.02,87.0984,0
1995-02-02,BFS_SINGAPORE,JGB_FUT,-69903461.87,69903461.87,13.9807,0
1995-02-02,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-46790149.74,46790149.74,9.358,0
1995-02-03,BFS_SINGAPORE,NIKKEI_FUT,519257527.26,519257527.26,103.8515,0
1995-02-03,BFS_SINGAPORE,JGB_FUT,-68817339.07,68817339.07,13.7635,0
1995-02-03,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-54030362.26,54030362.26,10.8061,0
1995-02-06,BFS_SINGAPORE,NIKKEI_FUT,603824713.6,603824713.6,120.7649,0
1995-02-06,BFS_SINGAPORE,JGB_FUT,-75901922.69,75901922.69,15.1804,0
