date,nikkei_close,nikkei_return,jgb_futures,usd_jpy,gbp_jpy,volatility_proxy
1995-01-09,19320.0,0.002,143.2,100.1,154.4,0.18
1995-01-10,19410.0,0.005,143.0,99.8,154.1,0.18
1995-01-11,19350.0,-0.003,142.8,99.6,153.7,0.19
1995-01-12,19480.0,0.007,142.3,99.4,153.3,0.2
1995-01-13,19260.0,-0.011,142.0,99.2,153.0,0.22
1995-01-16,19140.0,-0.006,141.9,98.8,152.4,0.23
1995-01-17,18550.0,-0.031,141.3,98.1,151.5,0.36
1995-01-18,18110.0,-0.024,140.8,97.9,150.8,0.41
1995-01-19,18320.0,0.012,140.5,97.6,150.2,0.39
1995-01-20,18480.0,0.009,140.1,97.2,149.6,0.38
1995-01-23,18360.0,-0.006,139.9,96.9,149.3,0.37
1995-01-24,18210.0,-0.008,139.6,96.7,149.1,0.36
1995-01-25,18080.0,-0.007,139.5,96.4,148.7,0.35
1995-01-26,17990.0,-0.005,139.7,96.1,148.5,0.34
1995-01-27,18170.0,0.01,139.9,95.9,148.1,0.33
1995-01-30,18040.0,-0.007,140.3,95.5,147.6,0.34
1995-01-31,17930.0,-0.006,140.8,95.2,147.1,0.35
1995-02-01,17820.0,-0.006,141.0,95.0,146.9,0.34
1995-02-02,17760.0,-0.003,141.3,94.8,146.7,0.33
1995-02-03,17890.0,0.007,141.5,94.9,146.8,0.32
1995-02-06,17940.0,0.003,141.6,95.0,147.0,0.31
1995-02-07,18060.0,0.007,141.7,95.2,147.5,0.3
1995-02-08,18120.0,0.003,141.9,95.3,147.8,0.29
1995-02-09,18290.0,0.009,142.1,95.5,148.2,0.28
1995-02-10,18360.0,0.004,142.2,95.6,148.5,0.28
1995-02-13,18210.0,-0.008,142.0,95.7,148.6,0.29
1995-02-14,18140.0,-0.004,142.2,95.8,148.8,0.29
1995-02-15,18010.0,-0.007,142.3,95.9,148.9,0.3
1995-02-16,17880.0,-0.007,142.7,96.1,149.0,0.31
1995-02-17,17740.0,-0.008,142.9,96.4,149.5,0.32
1995-02-20,17620.0,-0.007,143.1,96.5,149.9,0.33
1995-02-21,17510.0,-0.006,143.3,96.7,150.4,0.34
1995-02-22,17360.0,-0.009,143.7,96.9,150.9,0.36
1995-02-23,17190.0,-0.01,144.0,97.1,151.3,0.39
1995-02-24,17020.0,-0.01,144.3,97.5,152.0,0.42
1995-02-27,16880.0,-0.008,144.5,97.9,152.7,0.44
1995-02-28,16970.0,0.005,144.7,98.1,153.1,0.4
1995-03-01,16963.243022779476,-0.0003981719045682251,144.71527814073423,97.79641743272437,153.34160054300892,0.4126991212382306
1995-03-02,17138.089056370583,0.010307347089015442,144.8583681260383,98.00846221412706,153.28800390961055,0.414947551799595
1995-03-03,16960.8537542189,-0.010341602355357148,144.9619961596269,98.13250934914831,152.76951610748927,0.4230511327373685
1995-03-04,16942.064008842986,-0.0011078301628088768,145.10260509249653,98.12523527564572,152.91834432393958,0.4293377584843642
1995-03-05,16875.91084616342,-0.0039046696226054394,145.22533859818986,98.1291788165311,153.29356730112838,0.41184098862311674
1995-03-06,16659.31227497065,-0.012834778114629204,145.43808356630626,98.38908011913783,153.25440640006147,0.4111722799962047
1995-03-07,16828.043135058826,0.010128320863621752,145.4882010994146,98.72337896115609,153.49414637848386,0.41475942666412347
1995-03-08,17081.509344084017,0.015062132120230448,145.59700399659224,99.16619778018739,153.6381459434064,0.41575436706544644
1995-03-09,16870.82903425789,-0.01233382282456737,145.71525197391088,99.47860619324578,153.75095662501326,0.44488119535008186
1995-03-10,16849.80294202328,-0.001246298696520133,145.6815900886556,99.78230278183486,153.86216424336698,0.4304646671374405
1995-03-11,16602.815438733047,-0.014658183489745737,145.94454820094927,99.94416180509428,153.67937991596256,0.44690363175252923
1995-03-12,16372.411971814354,-0.013877373254489147,146.09368525851082,99.7556528320118,153.63117832798883,0.4485229879366376
1995-03-13,16250.424486494405,-0.007450795003812234,146.19845883737744,99.94725297004193,154.0926582553127,0.4548191737222688
1995-03-14,16161.098185301107,-0.005496859560040208,146.60903442327614,100.10824386370177,154.4467872913339,0.4522125627999792
1995-03-15,16099.635536128548,-0.003803123306834572,146.84403814731485,100.08387409303593,154.7319966068143,0.45409412695347157
1995-03-16,16060.439855425588,-0.002434569441960548,146.82222153864387,100.2662592794433,154.456199796427,0.45324335093253726
1995-03-17,16183.471305745332,0.0076605280694215655,146.8039108883055,100.09486181667123,154.9140604286227,0.47070358576168586
1995-03-18,16106.31081102435,-0.004767858098131884,146.81348453369267,100.06433025871354,155.10114748502284,0.48460348899423444
1995-03-19,16183.208271699941,0.004774368356467909,146.73457442715673,100.3098177783159,154.77868058583292,0.4706629043579547
1995-03-20,16268.654377215222,0.005279923738280231,146.90106555811278,100.13970398640755,154.70883606563208,0.47821936087081723
1995-03-21,16198.960399260632,-0.004283942380151562,147.17428356281272,99.87673799414118,155.05366214189112,0.4634041672826681
1995-03-22,15887.360521456687,-0.01923579477471697,147.26335458671704,100.09753857610542,155.42040020128394,0.47608792956083235
1995-03-23,15945.68864031273,0.0036713536384643166,147.43842135443631,99.94429170568934,155.48740156098947,0.4743519027764063
1995-03-24,15937.905651863815,-0.00048809359222271617,147.4388971024506,100.03250772226255,155.42368278459315,0.4627226691583047
1995-03-25,15749.770403566325,-0.011804264149065895,147.50153184090823,99.78602466820068,155.37607607999598,0.4449656919046811
1995-03-26,15925.84434187169,0.011179460639343447,147.6800405070672,99.7747828170745,155.62038659295283,0.45338797909397777
1995-03-27,15574.180251288131,-0.02208134671133115,148.10270712403275,99.87415891158732,155.49293826958532,0.438412264474195
1995-03-28,15353.463708241215,-0.01417195251921277,148.12437303599185,99.98798121440281,155.77030182128152,0.4378369793020267
1995-03-29,15240.630278239705,-0.007349053747457985,148.30685446940967,100.07675484181105,156.19043485452414,0.4411876759608356
1995-03-30,15087.3929110819,-0.010054529527994247,148.56212459484743,100.11218970418501,155.6316905002721,0.4626123345691092
1995-03-31,15073.98086396375,-0.0008889572371579186,148.66760574805664,100.00824756728069,155.51529871115704,0.4602768398857306
1995-04-01,14864.912626979365,-0.013869477404219729,148.77190780436334,99.77951365229387,155.1347535466947,0.4693752241243382
1995-04-02,14828.832836680776,-0.0024271780940780703,148.89820062009653,99.56142076606285,155.12076218401788,0.4890425985923123
1995-04-03,14789.41050520622,-0.002658491865728015,148.90897966605735,99.54289332495114,154.57210844982984,0.49320965949713214
1995-04-04,14609.753023475912,-0.01214771080071546,148.8985468024257,99.46189708888728,154.18506072271157,0.4977805865846578
1995-04-05,14500.0,-0.013907183305719868,148.96950741090762,99.44662075485654,154.72052465512382,0.4945549416865049
1995-04-06,14500.0,-0.006043256025289726,149.14362517520772,99.57896275805618,154.5811413236329,0.5044221805593788
1995-04-07,14552.762112384358,0.003638766371335145,149.23668712351827,99.55399665051068,155.08751157756865,0.4955353621232733
1995-04-08,14558.579648995312,0.00039975480709610696,149.3326575778199,99.71504903779466,155.33137735586868,0.49856131142306487
1995-04-09,14577.311339098518,0.001286642691445464,149.34867552939713,99.53460040988249,155.36542385559497,0.496610426301251
1995-04-10,14664.691701122598,0.005994271508060136,149.50487607749753,99.70173603322907,155.5622457968856,0.5091082964217554
1995-04-11,14596.989165418128,-0.004616703650120908,149.52853000974338,99.82082596731247,155.28300231747141,0.5183724761540422
1995-04-12,14605.40412405314,0.0005764859136121762,149.647318642392,99.73744402202564,155.5599910084155,0.5152634556725962
1995-04-13,14515.518368211298,-0.006154280640123647,149.9113698735336,100.02345465557781,155.4474291649241,0.5185767788435887
1995-04-14,14500.0,-0.01538405511475391,149.94906689224848,99.89363041344677,155.41708538891993,0.5117729901892494
1995-04-15,14500.0,-0.0076126480399271975,149.9638033081607,99.68744848581933,155.6080287776504,0.52
