date,entity_id,instrument,net_exposure,gross_exposure,leverage_proxy,fraud_label
1995-01-09,BFS_SINGAPORE,NIKKEI_FUT,68227582.36,68227582.36,13.6455,0
1995-01-09,BFS_SINGAPORE,JGB_FUT,-20848794.21,20848794.21,4.1698,0
1995-01-09,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-9024223.76,9024223.76,1.8048,0
1995-01-10,BFS_SINGAPORE,NIKKEI_FUT,80542657.38,80542657.38,16.1085,0
1995-01-10,BFS_SINGAPORE,JGB_FUT,-22921513.41,22921513.41,4.5843,0
1995-01-10,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-7693329.89,7693329.89,1.5387,0
1995-01-11,BFS_SINGAPORE,NIKKEI_FUT,86527006.01,86527006.01,17.3054,0
1995-01-11,BFS_SINGAPORE,JGB_FUT,-21522416.28,21522416.28,4.3045,0
1995-01-11,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8515273.78,8515273.78,1.7031,0
1995-01-12,BFS_SINGAPORE,NIKKEI_FUT,100068092.53,100068092.53,20.0136,0
1995-01-12,BFS_SINGAPORE,JGB_FUT,-21776486.31,21776486.31,4.3553,0
1995-01-12,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-7563448.74,7563448.74,1.5127,0
1995-01-13,BFS_SINGAPORE,NIKKEI_FUT,120927167.71,120927167.71,24.1854,0
1995-01-13,BFS_SINGAPORE,JGB_FUT,-27660926.2,27660926.2,5.5322,0
1995-01-13,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8105397.67,8105397.67,1.6211,0
1995-01-16,BFS_SINGAPORE,NIKKEI_FUT,144703431.19,144703431.19,28.9407,0
1995-01-16,BFS_SINGAPORE,JGB_FUT,-31738349.82,31738349.82,6.3477,0
1995-01-16,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8392429.02,8392429.02,1.6785,0
1995-01-17,BFS_SINGAPORE,NIKKEI_FUT,149273093.35,149273093.35,29.8546,0
1995-01-17,BFS_SINGAPORE,JGB_FUT,-35354346.82,35354346.82,7.0709,0
1995-01-17,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-10371935.47,10371935.47,2.0744,0
1995-01-18,BFS_SINGAPORE,NIKKEI_FUT,166155660.6,166155660.6,33.2311,0
1995-01-18,BFS_SINGAPORE,JGB_FUT,-39944512.38,39944512.38,7.9889,0
1995-01-18,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-11728739.42,11728739.42,2.3457,0
1995-01-19,BFS_SINGAPORE,NIKKEI_FUT,185701706.87,185701706.87,37.1403,0
1995-01-19,BFS_SINGAPORE,JGB_FUT,-44160088.91,44160088.91,8.832,0
1995-01-19,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-12451215.37,12451215.37,2.4902,0
1995-01-20,BFS_SINGAPORE,NIKKEI_FUT,224981912.68,224981912.68,44.9964,0
1995-01-20,BFS_SINGAPORE,JGB_FUT,-48487276.73,48487276.73,9.6975,0
1995-01-20,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-14641355.43,14641355.43,2.9283,0
1995-01-23,BFS_SINGAPORE,NIKKEI_FUT,239329867.75,239329867.75,47.866,0
1995-01-23,BFS_SINGAPORE,JGB_FUT,-47920428.25,47920428.25,9.5841,0
1995-01-23,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-19506284.26,19506284.26,3.9013,0
1995-01-24,BFS_SINGAPORE,NIKKEI_FUT,295558853.07,295558853.07,59.1118,0
1995-01-24,BFS_SINGAPORE,JGB_FUT,-51062623.03,51062623.03,10.2125,0
1995-01-24,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-21548431.3,21548431.3,4.3097,0
1995-01-25,BFS_SINGAPORE,NIKKEI_FUT,334881153.76,334881153.76,66.9762,0
1995-01-25,BFS_SINGAPORE,JGB_FUT,-63577988.69,63577988.69,12.7156,0
1995-01-25,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-25624980.26,25624980.26,5.125,0
1995-01-26,BFS_SINGAPORE,NIKKEI_FUT,388450036.38,388450036.38,77.69,0
1995-01-26,BFS_SINGAPORE,JGB_FUT,-77791307.6,77791307.6,15.5583,0
1995-01-26,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-27703398.09,27703398.09,5.5407,0
1995-01-27,BFS_SINGAPORE,NIKKEI_FUT,434152503.51,434152503.51,86.8305,0
1995-01-27,BFS_SINGAPORE,JGB_FUT,-76256124.89,76256124.89,15.2512,0
1995-01-27,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-32068053.59,32068053.59,6.4136,0
1995-01-30,BFS_SINGAPORE,NIKKEI_FUT,518377512.94,518377512.94,103.6755,0
1995-01-30,BFS_SINGAPORE,JGB_FUT,-93910103.92,93910103.92,18.782,0
1995-01-30,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-31111559.65,31111559.65,6.2223,0
1995-01-31,BFS_SINGAPORE,NIKKEI_FUT,612498406.31,612498406.31,122.4997,0
1995-01-31,BFS_SINGAPORE,JGB_FUT,-111736853.95,111736853.95,22.3474,0
1995-01-31,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-36152765.9,36152765.9,7.2306,0
1995-02-01,BFS_SINGAPORE,NIKKEI_FUT,650124700.89,650124700.89,130.0249,0
1995-02-01,BFS_SINGAPORE,JGB_FUT,-133416681.79,133416681.79,26.6833,0
1995-02-01,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-41387561.93,41387561.93,8.2775,0
1995-02-02,BFS_SINGAPORE,NIKKEI_FUT,719479389.96,719479389.96,143.8959,0
1995-02-02,BFS_SINGAPORE,JGB_FUT,-132307772.12,132307772.12,26.4616,0
1995-02-02,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-49332047.1,49332047.1,9.8664,0
1995-02-03,BFS_SINGAPORE,NIKKEI_FUT,873136660.86,873136660.86,174.6273,0
1995-02-03,BFS_SINGAPORE,JGB_FUT,-150166669.87,150166669.87,30.0333,0
1995-02-03,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-47031581.58,47031581.58,9.4063,0
1995-02-06,BFS_SINGAPORE,NIKKEI_FUT,1126362805.05,1126362805.05,225.2726,0
1995-02-06,BFS_SINGAPORE,JGB_FUT,-163278714.17,163278714.17,32.6557,0
1995-02-06,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-47321450.29,47321450.29,9.4643,0
1995-02-07,BFS_SINGAPORE,NIKKEI_FUT,1136668644.47,1136668644.47,227.3337,0
1995-02-07,BFS_SINGAPORE,JGB_FUT,-200987463.69,200987463.69,40.1975,0
1995-02-07,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-47326357.57,47326357.57,9.4653,0
1995-02-08,BFS_SINGAPORE,NIKKEI_FUT,1238228858.46,1238228858.46,247.6458,0
1995-02-08,BFS_SINGAPORE,JGB_FUT,-231793622.61,231793622.61,46.3587,0
1995-02-08,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-50564666.36,50564666.36,10.1129,0
1995-02-09,BFS_SINGAPORE,NIKKEI_FUT,1494842897.72,1494842897.72,298.9686,0
1995-02-09,BFS_SINGAPORE,JGB_FUT,-276089944.8,276089944.8,55.218,0
1995-02-09,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-64120247.88,64120247.88,12.824,0
1995-02-10,BFS_SINGAPORE,NIKKEI_FUT,1584527713.26,1584527713.26,316.9055,1
1995-02-10,BFS_SINGAPORE,JGB_FUT,-300089321.04,300089321.04,60.0179,1
1995-02-10,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-71046489.13,71046489.13,14.2093,1
1995-02-13,BFS_SINGAPORE,NIKKEI_FUT,1703895133.32,1703895133.32,340.779,1
1995-02-13,BFS_SINGAPORE,JGB_FUT,-291678025.67,291678025.67,58.3356,1
1995-02-13,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-92181139.82,92181139.82,18.4362,1
1995-02-14,BFS_SINGAPORE,NIKKEI_FUT,2045074934.08,2045074934.08,409.015,1
1995-02-14,BFS_SINGAPORE,JGB_FUT,-292472054.48,292472054.48,58.4944,1
1995-02-14,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-101513799.77,101513799.77,20.3028,1
1995-02-15,BFS_SINGAPORE,NIKKEI_FUT,2593248400.68,2593248400.68,518.6497,1
1995-02-15,BFS_SINGAPORE,JGB_FUT,-289287093.31,289287093.31,57.8574,1
1995-02-15,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-117021093.81,117021093.81,23.4042,1
1995-02-16,BFS_SINGAPORE,NIKKEI_FUT,2618472080.18,2618472080.18,523.6944,1
1995-02-16,BFS_SINGAPORE,JGB_FUT,-358157696.26,358157696.26,71.6315,1
1995-02-16,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-127075439.03,127075439.03,25.4151,1
1995-02-17,BFS_SINGAPORE,NIKKEI_FUT,3105199356.18,3105199356.18,621.0399,1
1995-02-17,BFS_SINGAPORE,JGB_FUT,-434753710.43,434753710.43,86.9507,1
1995-02-17,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-140920757.78,140920757.78,28.1842,1
1995-02-20,BFS_SINGAPORE,NIKKEI_FUT,3514302718.64,3514302718.64,702.8605,1
1995-02-20,BFS_SINGAPORE,JGB_FUT,-503788735.18,503788735.18,100.7577,1
1995-02-20,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-134431020.53,134431020.53,26.8862,1
1995-02-21,BFS_SINGAPORE,NIKKEI_FUT,3988915993.5,3988915993.5,797.7832,1
1995-02-21,BFS_SINGAPORE,JGB_FUT,-509282087.8,509282087.8,101.8564,1
1995-02-21,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-160736670.59,160736670.59,32.1473,1
1995-02-22,BFS_SINGAPORE,NIKKEI_FUT,5070315261.27,5070315261.27,1014.0631,1
1995-02-22,BFS_SINGAPORE,JGB_FUT,-591304491.8,591304491.8,118.2609,1
1995-02-22,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-165294305.31,165294305.31,33.0589,1
1995-02-23,BFS_SINGAPORE,NIKKEI_FUT,5164192756.26,5164192756.26,1032.8386,1
1995-02-23,BFS_SINGAPORE,JGB_FUT,-580017599.51,580017599.51,116.0035,1
1995-02-23,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-207635369.81,207635369.81,41.5271,1
1995-02-24,BFS_SINGAPORE,NIKKEI_FUT,5797840006.54,5797840006.54,1159.568,1
1995-02-24,BFS_SINGAPORE,JGB_FUT,-674411359.5,674411359.5,134.8823,1
1995-02-24,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-217595360.2,217595360.2,43.5191,1
1995-02-27,BFS_SINGAPORE,NIKKEI_FUT,6850987133.3,6850987133.3,1370.1974,1
1995-02-27,BFS_SINGAPORE,JGB_FUT,-701959613.6,701959613.6,140.3919,1
1995-02-27,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-262229303.88,262229303.88,52.4459,1
1995-02-28,BFS_SINGAPORE,NIKKEI_FUT,6947493124.5,6947493124.5,1389.4986,1
1995-02-28,BFS_SINGAPORE,JGB_FUT,-786810062.07,786810062.07,157.362,1
1995-02-28,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-322033702.63,322033702.63,64.4067,1
1995-03-01,BFS_SINGAPORE,NIKKEI_FUT,8440595023.82,8440595023.82,1688.119,1
1995-03-01,BFS_SINGAPORE,JGB_FUT,-1010130756.33,1010130756.33,202.0262,1
1995-03-01,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-362043098.7,362043098.7,72.4086,1
1995-03-02,BFS_SINGAPORE,NIKKEI_FUT,10088865749.33,10088865749.33,2017.7731,1
1995-03-02,BFS_SINGAPORE,JGB_FUT,-997838761.61,997838761.61,199.5678,1
1995-03-02,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-417029839.01,417029839.01,83.406,1
1995-03-03,BFS_SINGAPORE,NIKKEI_FUT,11882285586.15,11882285586.15,2376.4571,1
1995-03-03,BFS_SINGAPORE,JGB_FUT,-1221730509.89,1221730509.89,244.3461,1
1995-03-03,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-486438752.88,486438752.88,97.2878,1
1995-03-04,BFS_SINGAPORE,NIKKEI_FUT,12209731937.61,12209731937.61,2441.9464,1
1995-03-04,BFS_SINGAPORE,JGB_FUT,-1141803689.03,1141803689.03,228.3607,1
1995-03-04,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-549454942.72,549454942.72,109.891,1
1995-03-05,BFS_SINGAPORE,NIKKEI_FUT,13281229375.94,13281229375.94,2656.2459,1
1995-03-05,BFS_SINGAPORE,JGB_FUT,-1223412458.36,1223412458.36,244.6825,1
1995-03-05,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-542631840.54,542631840.54,108.5264,1
1995-03-06,BFS_SINGAPORE,NIKKEI_FUT,14637723916.11,14637723916.11,2927.5448,1
1995-03-06,BFS_SINGAPORE,JGB_FUT,-1368978161.87,1368978161.87,273.7956,1
1995-03-06,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-568095960.14,568095960.14,113.6192,1
1995-03-07,BFS_SINGAPORE,NIKKEI_FUT,16022358473.13,16022358473.13,3204.4717,1
1995-03-07,BFS_SINGAPORE,JGB_FUT,-1476971706.82,1476971706.82,295.3943,1
1995-03-07,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-703034032.86,703034032.86,140.6068,1
1995-03-08,BFS_SINGAPORE,NIKKEI_FUT,17264952270.06,17264952270.06,3452.9905,1
1995-03-08,BFS_SINGAPORE,JGB_FUT,-1568064592.65,1568064592.65,313.6129,1
1995-03-08,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-813676885.48,813676885.48,162.7354,1
1995-03-09,BFS_SINGAPORE,NIKKEI_FUT,19221326641.01,19221326641.01,3844.2653,1
1995-03-09,BFS_SINGAPORE,JGB_FUT,-1968535757.61,1968535757.61,393.7072,1
1995-03-09,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-995124994.78,995124994.78,199.025,1
1995-03-10,BFS_SINGAPORE,NIKKEI_FUT,16606509855.44,16606509855.44,3321.302,1
1995-03-10,BFS_SINGAPORE,JGB_FUT,-2079721242.11,2079721242.11,415.9442,1
1995-03-10,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-1136494763.03,1136494763.03,227.299,1
1995-03-11,BFS_SINGAPORE,NIKKEI_FUT,18637946388.27,18637946388.27,3727.5893,1
1995-03-11,BFS_SINGAPORE,JGB_FUT,-2407984591.41,2407984591.41,481.5969,1
1995-03-11,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-1193568145.53,1193568145.53,238.7136,1
1995-03-12,BFS_SINGAPORE,NIKKEI_FUT,22041410733.12,22041410733.12,4408.2821,1
1995-03-12,BFS_SINGAPORE,JGB_FUT,-2363515169.24,2363515169.24,472.703,1
1995-03-12,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-1332234161.21,1332234161.21,266.4468,1
1995-03-13,BFS_SINGAPORE,NIKKEI_FUT,23861709684.21,23861709684.21,4772.3419,1
1995-03-13,BFS_SINGAPORE,JGB_FUT,-2640939920.29,2640939920.29,528.188,1
1995-03-13,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-1469064091.3,1469064091.3,293.8128,1
1995-03-14,BFS_SINGAPORE,NIKKEI_FUT,29686450118.38,29686450118.38,5937.29,1
1995-03-14,BFS_SINGAPORE,JGB_FUT,-2984516162.49,2984516162.49,596.9032,1
1995-03-14,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-1498513334.52,1498513334.52,299.7027,1
1995-03-15,BFS_SINGAPORE,NIKKEI_FUT,31442603128.33,31442603128.33,6288.5206,1
1995-03-15,BFS_SINGAPORE,JGB_FUT,-3640870546.19,3640870546.19,728.1741,1
1995-03-15,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-1734518975.66,1734518975.66,346.9038,1
1995-03-16,BFS_SINGAPORE,NIKKEI_FUT,36717004818.87,36717004818.87,7343.401,1
1995-03-16,BFS_SINGAPORE,JGB_FUT,-4501159262.2,4501159262.2,900.2319,1
1995-03-16,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-1991400746.37,1991400746.37,398.2801,1
1995-03-17,BFS_SINGAPORE,NIKKEI_FUT,32917637365.53,32917637365.53,6583.5275,1
1995-03-17,BFS_SINGAPORE,JGB_FUT,-5260822760.09,5260822760.09,1052.1646,1
1995-03-17,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-1887404628.69,1887404628.69,377.4809,1
