date,nikkei_close,nikkei_return,jgb_futures,usd_jpy,gbp_jpy,volatility_proxy
1995-01-09,19320.0,0.002,143.2,100.1,154.4,0.18
1995-01-10,19410.0,0.005,143.0,99.8,154.1,0.18
1995-01-11,19350.0,-0.003,142.8,99.6,153.7,0.19
1995-01-12,19480.0,0.007,142.3,99.4,153.3,0.2
1995-01-13,19260.0,-0.011,142.0,99.2,153.0,0.22
1995-01-16,19140.0,-0.006,141.9,98.8,152.4,0.23
1995-01-17,18550.0,-0.031,141.3,98.1,151.5,0.36
1995-01-18,18110.0,-0.024,140.8,97.9,150.8,0.41
1995-01-19,18320.0,0.012,140.5,97.6,150.2,0.39
1995-01-20,18480.0,0.009,140.1,97.2,149.6,0.38
1995-01-23,18360.0,-0.006,139.9,96.9,149.3,0.37
1995-01-24,18210.0,-0.008,139.6,96.7,149.1,0.36
1995-01-25,18080.0,-0.007,139.5,96.4,148.7,0.35
1995-01-26,17990.0,-0.005,139.7,96.1,148.5,0.34
1995-01-27,18170.0,0.01,139.9,95.9,148.1,0.33
1995-01-30,18040.0,-0.007,140.3,95.5,147.6,0.34
1995-01-31,17930.0,-0.006,140.8,95.2,147.1,0.35
1995-02-01,17820.0,-0.006,141.0,95.0,146.9,0.34
1995-02-02,17760.0,-0.003,141.3,94.8,146.7,0.33
1995-02-03,17890.0,0.007,141.5,94.9,146.8,0.32
1995-02-06,17940.0,0.003,141.6,95.0,147.0,0.31
1995-02-07,18060.0,0.007,141.7,95.2,147.5,0.3
1995-02-08,18120.0,0.003,141.9,95.3,147.8,0.29
1995-02-09,18290.0,0.009,142.1,95.5,148.2,0.28
1995-02-10,18360.0,0.004,142.2,95.6,148.5,0.28
1995-02-13,18210.0,-0.008,142.0,95.7,148.6,0.29
1995-02-14,18140.0,-0.004,142.2,95.8,148.8,0.29
1995-02-15,18010.0,-0.007,142.3,95.9,148.9,0.3
1995-02-16,17880.0,-0.007,142.7,96.1,149.0,0.31
1995-02-17,17740.0,-0.008,142.9,96.4,149.5,0.32
1995-02-20,17620.0,-0.007,143.1,96.5,149.9,0.33
1995-02-21,17510.0,-0.006,143.3,96.7,150.4,0.34
1995-02-22,17360.0,-0.009,143.7,96.9,150.9,0.36
1995-02-23,17190.0,-0.01,144.0,97.1,151.3,0.39
1995-02-24,17020.0,-0.01,144.3,97.5,152.0,0.42
1995-02-27,16880.0,-0.008,144.5,97.9,152.7,0.44
1995-02-28,16970.0,0.005,144.7,98.1,153.1,0.4
1995-03-01,17134.159269384367,0.009673498490534298,144.67404654999729,97.85039826931036,153.53091994928295,0.4141736856810757
1995-03-02,16940.03817045441,-0.011329479076152742,145.01781957444618,97.78283205185585,153.82266741249413,0.419596926105485
1995-03-03,16786.473486723207,-0.00906519112802466,145.1510798086674,97.87916222688104,153.6410156981842,0.41502414314334096
1995-03-04,16737.01220027965,-0.0029464965635980596,145.12909189055557,97.56213086675578,153.69748191861814,0.42833481038539245
1995-03-05,16748.69165403637,0.0006978219061420494,145.39063113577913,97.69322358515502,153.7188822098454,0.42682627358865216
1995-03-06,16567.434721278652,-0.010822154739115712,145.28679691492607,97.77121277493029,153.9729744611152,0.4282944367834441
1995-03-07,16331.38841032856,-0.01424760772691755,145.2771951582488,97.91825357802769,153.81663947275203,0.431591634293853
1995-03-08,16454.97778650577,0.00756759762685265,145.34896557823035,97.98948884966661,153.82555331216528,0.4352641326858538
1995-03-09,16585.826601841618,0.00795192901707563,145.48652302359162,97.99721218731088,154.23716760327832,0.41746022359570767
1995-03-10,16762.728517352945,0.010665848604234468,145.67585670197454,97.3333583552737,154.57904621327683,0.42193944041001136
1995-03-11,16780.14391282036,0.0010389356034364566,145.73041244576848,97.15518477690462,154.50835140367315,0.4148484723427848
1995-03-12,16949.332882124916,0.010082688812656226,145.85702897568945,96.97947108681453,154.412635068016,0.43329712774844353
1995-03-13,16905.401440385653,-0.002591927484390381,145.75090185687924,96.79171482420563,154.27290639332344,0.4461741712583987
1995-03-14,16824.47030506984,-0.004787294498814776,145.83186427422308,97.0432552763126,154.2586796772022,0.4462848905571707
1995-03-15,16931.714288159772,0.006374285855383733,145.7859684042028,96.97716156703616,154.79549053481182,0.4526924813166483
1995-03-16,17061.386641603985,0.007658548404333198,145.90810990927974,97.03874192374091,154.82758763495838,0.4604952636149548
1995-03-17,16946.321688287622,-0.006744173596991252,145.7917985503091,96.98497337653704,155.0438100967776,0.4681410590473043
1995-03-18,16926.15718896935,-0.0011899041980422715,145.86469832689684,97.31349713490253,155.1199052445051,0.4769025356511074
1995-03-19,17018.205838963146,0.00543824856204103,145.89184558118308,97.33096497542462,155.2294661827085,0.46660334331223885
1995-03-20,16933.72734808795,-0.004964006880313199,145.9086355509942,97.49704590585533,155.1708842399797,0.4630341150200293
1995-03-21,17006.343414097966,0.004288250573387096,145.88648866105783,97.38975703998506,155.90530455173564,0.4566508359030347
1995-03-22,16860.028041678008,-0.008603576257237242,146.0373434274886,97.64389634191431,156.03230554677967,0.466700293956452
1995-03-23,17051.468068010425,0.01135466832315916,146.0194961910713,97.6645439189681,156.3883572511615,0.45448419190848455
1995-03-24,17010.990644044046,-0.0023738380651409092,146.11704789811213,97.65670766368343,156.51398035341035,0.4534444898875766
1995-03-25,17045.134076921888,0.002007139595353255,146.2691138054734,97.51245592017119,156.63443288705685,0.450496399999682
1995-03-26,17242.440636524694,0.011575535792936074,146.34160410009898,97.54599196956062,156.62783340982483,0.45620326449859433
1995-03-27,17021.20531276031,-0.01283085895019648,146.38870506350037,97.51010568461827,156.6562042271934,0.44500871624162175
1995-03-28,16863.580509107764,-0.009260495996389746,146.33565745640237,97.45698829507313,156.78761238145057,0.4317716211829004
1995-03-29,16731.39020043112,-0.007838804375218502,146.3058006256214,97.46355895734214,156.5554598246426,0.4281982732718367
1995-03-30,16795.474143518328,0.0038301624861725213,146.2535190234603,97.88993542259635,156.81367693867836,0.4188830004518109
1995-03-31,16734.758296065724,-0.003615012409520724,146.2581602910236,97.92431806950512,156.8848594382786,0.44047660690648627
1995-04-01,16868.947745286205,0.008018606952454526,146.31943762881636,97.79208598336311,156.77108299412183,0.43743195700238335
1995-04-02,16813.439942558405,-0.003290531428868263,146.31697266479193,97.86560216149851,156.43804730404776,0.4411688928593986
1995-04-03,16594.34380387631,-0.01303101206122116,146.54168208329264,97.72469042276315,156.5589832050494,0.4336444333735915
1995-04-04,16643.850594274325,0.0029833533029760967,146.77465591851572,97.89015225245635,156.7156815955742,0.4369960176646673
1995-04-05,16607.598634704274,-0.002178099314501253,146.9002548486495,97.97686359424345,156.84279750353625,0.44222699830624695
1995-04-06,16453.451383004758,-0.009281730314544163,147.03745241711454,97.86094459409293,156.988919529189,0.4498249919230455
1995-04-07,16374.246932001195,-0.004813850246968539,147.01191522146095,97.76098692062156,156.82696826126397,0.4458009120512636
1995-04-08,16303.573807656632,-0.004316114483802142,146.94520617349949,97.87382473072856,156.92221626239632,0.4448074369900737
1995-04-09,16097.450419559087,-0.01264283466492128,147.10941866448135,98.06579510339579,157.13571387997246,0.4482589585184448
1995-04-10,16083.336085698877,-0.0008768055494714135,147.05806953983736,98.13087495045978,157.33006549201258,0.46174299135920305
1995-04-11,16070.237952817743,-0.0008143915423605226,147.24359288718637,97.98309882126286,157.78542014034343,0.46939731587704947
1995-04-12,15940.691975830472,-0.008061235768108532,147.3168693948468,97.89788244528833,157.8578030902689,0.45723129004813723
1995-04-13,15753.016097854812,-0.011773383380107834,147.34199277682404,97.82162552040617,158.0655543743777,0.4585130184221327
1995-04-14,15627.523664237937,-0.007966248040206354,147.3655030616293,97.97639052202398,157.83570793856197,0.468688918797096
1995-04-15,15525.630141406786,-0.006520132365201599,147.47160135063837,98.20544425153093,157.95432429374964,0.48530147812383745
