date,nikkei_close,nikkei_return,jgb_futures,usd_jpy,gbp_jpy,volatility_proxy
1995-01-09,19320.0,0.002,143.2,100.1,154.4,0.18
1995-01-10,19410.0,0.005,143.0,99.8,154.1,0.18
1995-01-11,19350.0,-0.003,142.8,99.6,153.7,0.19
1995-01-12,19480.0,0.007,142.3,99.4,153.3,0.2
1995-01-13,19260.0,-0.011,142.0,99.2,153.0,0.22
1995-01-16,19140.0,-0.006,141.9,98.8,152.4,0.23
1995-01-17,18550.0,-0.031,141.3,98.1,151.5,0.36
1995-01-18,18110.0,-0.024,140.8,97.9,150.8,0.41
1995-01-19,18320.0,0.012,140.5,97.6,150.2,0.39
1995-01-20,18480.0,0.009,140.1,97.2,149.6,0.38
1995-01-23,18360.0,-0.006,139.9,96.9,149.3,0.37
1995-01-24,18210.0,-0.008,139.6,96.7,149.1,0.36
1995-01-25,18080.0,-0.007,139.5,96.4,148.7,0.35
1995-01-26,17990.0,-0.005,139.7,96.1,148.5,0.34
1995-01-27,18170.0,0.01,139.9,95.9,148.1,0.33
1995-01-30,18040.0,-0.007,140.3,95.5,147.6,0.34
1995-01-31,17930.0,-0.006,140.8,95.2,147.1,0.35
1995-02-01,17820.0,-0.006,141.0,95.0,146.9,0.34
1995-02-02,17760.0,-0.003,141.3,94.8,146.7,0.33
1995-02-03,17890.0,0.007,141.5,94.9,146.8,0.32
1995-02-06,17940.0,0.003,141.6,95.0,147.0,0.31
1995-02-07,18060.0,0.007,141.7,95.2,147.5,0.3
1995-02-08,18120.0,0.003,141.9,95.3,147.8,0.29
1995-02-09,18290.0,0.009,142.1,95.5,148.2,0.28
1995-02-10,18360.0,0.004,142.2,95.6,148.5,0.28
1995-02-13,18210.0,-0.008,142.0,95.7,148.6,0.29
1995-02-14,18140.0,-0.004,142.2,95.8,148.8,0.29
1995-02-15,18010.0,-0.007,142.3,95.9,148.9,0.3
1995-02-16,17880.0,-0.007,142.7,96.1,149.0,0.31
1995-02-17,17740.0,-0.008,142.9,96.4,149.5,0.32
1995-02-20,17620.0,-0.007,143.1,96.5,149.9,0.33
1995-02-21,17510.0,-0.006,143.3,96.7,150.4,0.34
1995-02-22,17360.0,-0.009,143.7,96.9,150.9,0.36
1995-02-23,17190.0,-0.01,144.0,97.1,151.3,0.39
1995-02-24,17020.0,-0.01,144.3,97.5,152.0,0.42
1995-02-27,16880.0,-0.008,144.5,97.9,152.7,0.44
1995-02-28,16970.0,0.005,144.7,98.1,153.1,0.4
1995-03-01,16926.51162778862,-0.0025626618863512493,144.6993201393157,98.15761812305075,153.23535850840332,0.38960499381396535
1995-03-02,17201.781086960535,0.016262621928549076,144.68668641757557,98.09609503674247,153.4020343000703,0.40135350088161537
1995-03-03,17477.712833065358,0.01604088231967961,144.7781667227899,98.1072940640128,153.7124374845318,0.41118176199342144
1995-03-04,17652.358114331037,0.009992456274672048,144.832013217324,98.10079703550619,153.85700730300857,0.39152695397377446
1995-03-05,17661.565688756295,0.0005216059160833147,144.7501307625521,97.92658396301039,153.98507690447582,0.38171090792146606
1995-03-06,17965.23620086015,0.017193861374202882,144.61296239319452,97.83775808916758,154.27573153226132,0.3833031970318916
1995-03-07,17848.319257892523,-0.006507954677602795,144.79258968152322,97.93755080742459,154.49801208771177,0.39610007928741303
1995-03-08,18104.815429548187,0.014370886577583031,145.00939170837214,97.96236027346067,154.75137919003933,0.40019901717029477
1995-03-09,17955.32816887003,-0.00825676799964424,145.08261113797357,98.10448777990193,154.20078465344,0.3921269880894331
1995-03-10,17883.44937665769,-0.004003201252370305,145.36052546781823,98.41296265211557,154.5258272368977,0.39786567055229205
1995-03-11,18045.64123050348,0.009069383116743247,145.55301625409672,98.17283123264725,154.91769944781666,0.398978976375315
1995-03-12,17886.686723407067,-0.008808470980112466,145.64181255581195,98.14408029406579,155.0159056061065,0.40071029140952796
1995-03-13,17992.502864700073,0.005915916286191212,145.63281960817025,98.22870534993693,155.0433374275445,0.41939275038892065
1995-03-14,17913.658659761997,-0.004382058768086151,145.72357363354814,98.43082392830866,155.19532147419184,0.42172093740917893
1995-03-15,17915.820174364286,0.00012066293342654667,145.90699632825562,98.43404247676257,155.35780798950316,0.4329020570413991
1995-03-16,17764.18197028403,-0.008463927557011098,145.9395905873492,98.45308619028715,155.21742661050413,0.43010542045214245
1995-03-17,17610.41461506337,-0.008656033555492736,146.08025651106541,98.09280551980152,155.70615552589322,0.4222566783222348
1995-03-18,17429.074301094864,-0.01029733359107832,146.16113622970417,98.22961122872672,155.91023811334938,0.4193617460372817
1995-03-19,17115.4966636323,-0.017991640407595558,146.22403787675378,98.12368052181125,155.8042216923939,0.4065531267622826
1995-03-20,17065.926172925476,-0.0028962344290102853,146.11090008232168,98.23328744189023,156.04207861885718,0.42636506066684327
1995-03-21,17495.775847608293,0.025187597223100558,146.10939900528405,98.31424954689533,156.40604812407375,0.4219857640697976
1995-03-22,17327.98065131396,-0.009590611914319333,146.15170016765165,98.23038660649365,156.7565239966932,0.4200741483114539
1995-03-23,17409.350974336372,0.004695891844514527,146.1704429974245,97.98689375521354,156.64615581065155,0.43765562952006
1995-03-24,17493.70949203337,0.004845586594316717,146.29238967559272,98.14240872775723,156.74711231115998,0.4413834819404955
1995-03-25,17289.66281598315,-0.011664002774434114,146.51300323163696,98.1730218791446,156.87163506056623,0.45373219284201205
1995-03-26,17362.38660573351,0.004206200579176971,146.65344066330087,98.21427988851929,157.15179307111273,0.4574285275794593
1995-03-27,17464.84504958229,0.005901172815432379,146.53526721472468,98.01762071999387,157.2501463095819,0.4553035383826729
1995-03-28,17346.78322346381,-0.006759969858496005,146.71484247569705,97.98690933977225,157.2272003459274,0.4683848797564778
1995-03-29,17465.833806706556,0.00686297751629894,146.79371896196167,98.06466816219735,157.0161356489681,0.46948034517329307
1995-03-30,17228.602945661198,-0.013582567180632676,146.89918251256302,98.26719875671903,156.67624168274668,0.4702383245338445
1995-03-31,17318.91577009807,0.005242028313132176,146.88140312804987,98.10294537005669,156.92110694299063,0.47115388441839373
1995-04-01,17370.421183557195,0.002973939832195025,147.03383656229911,97.9252135110887,157.13497958242428,0.4809734989279664
1995-04-02,17340.074931686257,-0.0017470072573521124,146.98146221455596,97.6704486886893,157.151904909037,0.48089439859554256
1995-04-03,17252.14842551722,-0.0050707108542168726,147.46084691030597,97.90899193605152,157.36184690513102,0.474838358149223
1995-04-04,17072.16550620834,-0.010432493094174499,147.62756608334743,97.62237348288897,156.83293937360452,0.476454374502565
1995-04-05,16948.446619639362,-0.00724681860212671,147.8569533029385,97.38738532309875,156.36487661165157,0.47145046613315966
1995-04-06,16992.345709167526,0.0025901541606352637,148.2264979042927,97.67087224469621,156.33709452198408,0.467295137988393
1995-04-07,17089.37957717809,0.005710445730762854,148.42042299774465,97.67980479282815,156.19957568297642,0.4638951528186467
1995-04-08,17051.763812917765,-0.002201119361322976,148.42428482818568,98.00077801358536,155.9162037580043,0.46346862187483656
1995-04-09,16951.114174949344,-0.005902593952900754,148.47487088313284,98.08108069190733,155.92183856136413,0.4665794425334148
1995-04-10,16925.4055545094,-0.0015166330764225077,148.52247407910286,97.91914917900343,155.84628670595316,0.4773059945373942
1995-04-11,16810.097059283435,-0.006812746368446457,148.63521199506604,97.87554611367797,155.98703356124352,0.48613138366914643
1995-04-12,16775.690064992068,-0.002046805212963693,148.75937392860638,97.62614285964833,155.78101811937296,0.497264332424791
1995-04-13,16677.864297401862,-0.005831400509380578,148.73901354785286,97.8038728062562,155.94344868445322,0.49854862928509996
1995-04-14,16568.728937662177,-0.006543725131321982,148.83722438382958,97.81251259064513,155.66501300840798,0.4889047013232727
1995-04-15,16558.137420243325,-0.000639247431634838,148.8970816516322,98.11562707151327,155.86041035693071,0.49784586354427884
