date,entity_id,desk_id,trader_id,instrument,account_id,authorized_flag,secret_account_flag,quantity,price,actual_pnl,reported_pnl,hidden_loss,trade_hour,fraud_label
1995-01-09,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,2922.19,19320.0,38352.4,38352.4,0.0,17,0
1995-01-09,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,882.07,143.2,293729.09,293729.09,0.0,20,0
1995-01-09,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,422.97,19320.0,-3992741.46,-3992741.46,0.0,19,0
1995-01-10,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,2730.43,19410.0,974125.24,974125.24,0.0,17,0
1995-01-10,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,841.8,143.0,-243460.1,-243460.1,0.0,19,0
1995-01-10,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,430.2,19410.0,-4314270.32,-4314270.32,0.0,19,0
1995-01-11,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,2857.32,19350.0,-643458.04,-643458.04,0.0,15,0
1995-01-11,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,935.29,142.8,266464.38,266464.38,0.0,19,0
1995-01-11,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,430.14,19350.0,-4645527.4,-4645527.4,0.0,18,0
1995-01-12,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,3024.45,19480.0,4141.38,4141.38,0.0,16,0
1995-01-12,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,906.94,142.3,-312995.03,-312995.03,0.0,17,0
1995-01-12,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,485.25,19480.0,-5389624.0,-5389624.0,0.0,21,0
1995-01-13,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,2903.3,19260.0,-1192208.79,-1192208.79,0.0,20,0
1995-01-13,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,881.9,142.0,-574058.85,-574058.85,0.0,14,0
1995-01-13,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,443.93,19260.0,-5276277.67,-5276277.67,0.0,18,0
1995-01-16,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,2832.68,19140.0,-683861.8,-683861.8,0.0,16,0
1995-01-16,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,821.64,141.9,227637.62,227637.62,0.0,16,0
1995-01-16,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,457.81,19140.0,-5533664.0,-5533664.0,0.0,19,0
1995-01-17,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,2674.41,18550.0,-3125973.61,-3125973.61,0.0,19,0
1995-01-17,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,804.69,141.3,-105437.15,-105437.15,0.0,22,0
1995-01-17,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,469.6,18550.0,-9460117.99,-9460117.99,0.0,15,0
1995-01-18,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,2807.94,18110.0,-2470019.28,-2470019.28,0.0,13,0
1995-01-18,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,833.88,140.8,-123215.72,-123215.72,0.0,18,0
1995-01-18,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,484.69,18110.0,-10841199.5,-10841199.5,0.0,17,0
1995-01-19,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,3068.22,18320.0,665160.05,665160.05,0.0,15,0
1995-01-19,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,755.22,140.5,-33634.41,-33634.41,0.0,13,0
1995-01-19,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,498.21,18320.0,-10942000.21,-10942000.21,0.0,13,0
1995-01-20,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,2771.99,18480.0,-145043.92,-145043.92,0.0,18,0
1995-01-20,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,692.78,140.1,-8614.77,-8614.77,0.0,16,0
1995-01-20,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,483.3,18480.0,-10008308.9,-10008308.9,0.0,18,0
1995-01-23,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,2838.44,18360.0,-106086.39,-106086.39,0.0,16,0
1995-01-23,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,635.51,139.9,-238666.54,-238666.54,0.0,15,0
1995-01-23,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,573.18,18360.0,-10507624.01,-10507624.01,0.0,20,0
1995-01-24,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,2940.06,18210.0,-950340.27,-950340.27,0.0,14,0
1995-01-24,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,570.6,139.6,299616.56,299616.56,0.0,23,0
1995-01-24,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,580.58,18210.0,-9845387.25,-9845387.25,0.0,18,0
1995-01-25,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,3113.13,18080.0,-1231839.29,-1231839.29,0.0,13,0
1995-01-25,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,674.11,139.5,1005149.57,1005149.57,0.0,17,0
1995-01-25,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,587.3,18080.0,-8792350.07,-8792350.07,0.0,14,0
1995-01-26,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,3453.51,17990.0,-492052.33,-492052.33,0.0,20,0
1995-01-26,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,561.9,139.7,187652.72,187652.72,0.0,15,0
1995-01-26,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,528.48,17990.0,-9507168.57,-9507168.57,0.0,16,0
1995-01-27,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,3667.49,18170.0,1736280.78,1736280.78,0.0,17,0
1995-01-27,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,540.23,139.9,89187.53,89187.53,0.0,18,0
1995-01-27,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,545.67,18170.0,-9265974.63,-9265974.63,0.0,18,0
1995-01-30,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,3570.62,18040.0,-631357.57,-631357.57,0.0,21,0
1995-01-30,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,519.85,140.3,-139461.9,-139461.9,0.0,11,0
1995-01-30,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,550.35,18040.0,-9590086.49,-9590086.49,0.0,16,0
1995-01-31,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,3252.6,17930.0,221957.65,221957.65,0.0,23,0
1995-01-31,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,470.45,140.8,-55552.03,-55552.03,0.0,19,0
1995-01-31,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,625.55,17930.0,-9894085.69,-9894085.69,0.0,17,0
1995-02-01,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,3284.76,17820.0,-497913.51,-497913.51,0.0,16,0
1995-02-01,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,503.75,141.0,546842.12,546842.12,0.0,18,0
1995-02-01,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_SHORT_VOL,AUTH_MAIN,1,0,663.66,17820.0,-9088080.09,-9088080.09,0.0,18,0
1995-02-02,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,NIKKEI_FUT,AUTH_MAIN,1,0,3080.95,17760.0,-780039.49,-780039.49,0.0,23,0
1995-02-02,BFS_SINGAPORE,EQUITY_DERIVATIVES_APAC,NICK_LEESON,JGB_FUT,AUTH_MAIN,1,0,513.79,141.3,279372.53,279372.53,0.0,16,0
