date,entity_id,instrument,net_exposure,gross_exposure,leverage_proxy,fraud_label
1995-01-09,BFS_SINGAPORE,NIKKEI_FUT,61539161.86,61539161.86,12.3078,0
1995-01-09,BFS_SINGAPORE,JGB_FUT,-18804965.34,18804965.34,3.761,0
1995-01-09,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8472081.53,8472081.53,1.6944,0
1995-01-10,BFS_SINGAPORE,NIKKEI_FUT,65457563.99,65457563.99,13.0915,0
1995-01-10,BFS_SINGAPORE,JGB_FUT,-19192091.95,19192091.95,3.8384,0
1995-01-10,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8437109.54,8437109.54,1.6874,0
1995-01-11,BFS_SINGAPORE,NIKKEI_FUT,55854643.15,55854643.15,11.1709,0
1995-01-11,BFS_SINGAPORE,JGB_FUT,-19401892.75,19401892.75,3.8804,0
1995-01-11,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-9021790.4,9021790.4,1.8044,0
1995-01-12,BFS_SINGAPORE,NIKKEI_FUT,61844922.66,61844922.66,12.369,0
1995-01-12,BFS_SINGAPORE,JGB_FUT,-19181856.69,19181856.69,3.8364,0
1995-01-12,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-9392260.08,9392260.08,1.8785,0
1995-01-13,BFS_SINGAPORE,NIKKEI_FUT,65638591.66,65638591.66,13.1277,0
1995-01-13,BFS_SINGAPORE,JGB_FUT,-18333944.17,18333944.17,3.6668,0
1995-01-13,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8628478.87,8628478.87,1.7257,0
1995-01-16,BFS_SINGAPORE,NIKKEI_FUT,62924715.38,62924715.38,12.5849,0
1995-01-16,BFS_SINGAPORE,JGB_FUT,-19260222.56,19260222.56,3.852,0
1995-01-16,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8523351.72,8523351.72,1.7047,0
1995-01-17,BFS_SINGAPORE,NIKKEI_FUT,71047413.95,71047413.95,14.2095,0
1995-01-17,BFS_SINGAPORE,JGB_FUT,-19479818.73,19479818.73,3.896,0
1995-01-17,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8763583.84,8763583.84,1.7527,0
1995-01-18,BFS_SINGAPORE,NIKKEI_FUT,83894773.23,83894773.23,16.779,0
1995-01-18,BFS_SINGAPORE,JGB_FUT,-17087415.52,17087415.52,3.4175,0
1995-01-18,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8414231.43,8414231.43,1.6828,0
