date,nikkei_close,nikkei_return,jgb_futures,usd_jpy,gbp_jpy,volatility_proxy
1995-01-09,19320.0,0.002,143.2,100.1,154.4,0.18
1995-01-10,19410.0,0.005,143.0,99.8,154.1,0.18
1995-01-11,19350.0,-0.003,142.8,99.6,153.7,0.19
1995-01-12,19480.0,0.007,142.3,99.4,153.3,0.2
1995-01-13,19260.0,-0.011,142.0,99.2,153.0,0.22
1995-01-16,19140.0,-0.006,141.9,98.8,152.4,0.23
1995-01-17,18550.0,-0.031,141.3,98.1,151.5,0.36
1995-01-18,18110.0,-0.024,140.8,97.9,150.8,0.41
1995-01-19,18320.0,0.012,140.5,97.6,150.2,0.39
1995-01-20,18480.0,0.009,140.1,97.2,149.6,0.38
1995-01-23,18360.0,-0.006,139.9,96.9,149.3,0.37
1995-01-24,18210.0,-0.008,139.6,96.7,149.1,0.36
1995-01-25,18080.0,-0.007,139.5,96.4,148.7,0.35
1995-01-26,17990.0,-0.005,139.7,96.1,148.5,0.34
1995-01-27,18170.0,0.01,139.9,95.9,148.1,0.33
1995-01-30,18040.0,-0.007,140.3,95.5,147.6,0.34
1995-01-31,17930.0,-0.006,140.8,95.2,147.1,0.35
1995-02-01,17820.0,-0.006,141.0,95.0,146.9,0.34
1995-02-02,17760.0,-0.003,141.3,94.8,146.7,0.33
1995-02-03,17890.0,0.007,141.5,94.9,146.8,0.32
1995-02-06,17940.0,0.003,141.6,95.0,147.0,0.31
1995-02-07,18060.0,0.007,141.7,95.2,147.5,0.3
1995-02-08,18120.0,0.003,141.9,95.3,147.8,0.29
1995-02-09,18290.0,0.009,142.1,95.5,148.2,0.28
1995-02-10,18360.0,0.004,142.2,95.6,148.5,0.28
1995-02-13,18210.0,-0.008,142.0,95.7,148.6,0.29
1995-02-14,18140.0,-0.004,142.2,95.8,148.8,0.29
1995-02-15,18010.0,-0.007,142.3,95.9,148.9,0.3
1995-02-16,17880.0,-0.007,142.7,96.1,149.0,0.31
1995-02-17,17740.0,-0.008,142.9,96.4,149.5,0.32
1995-02-20,17620.0,-0.007,143.1,96.5,149.9,0.33
1995-02-21,17510.0,-0.006,143.3,96.7,150.4,0.34
1995-02-22,17360.0,-0.009,143.7,96.9,150.9,0.36
1995-02-23,17190.0,-0.01,144.0,97.1,151.3,0.39
1995-02-24,17020.0,-0.01,144.3,97.5,152.0,0.42
1995-02-27,16880.0,-0.008,144.5,97.9,152.7,0.44
1995-02-28,16970.0,0.005,144.7,98.1,153.1,0.4
1995-03-01,16795.806546255542,-0.01026478808158264,144.8479529302398,98.07199766355907,153.0421163246273,0.4096959258951815
1995-03-02,16673.48422480189,-0.007282908451986407,144.8460797389937,98.26120999533393,152.9192590917414,0.3965137593426548
1995-03-03,16633.27946936473,-0.00241129897597254,144.94523113250125,98.71139293267491,153.30668964414244,0.3833792355430165
1995-03-04,16475.62141664171,-0.009478470737739771,145.16252217750744,98.60633405880317,153.67930497421568,0.3845866792727178
1995-03-05,16357.0459553779,-0.007197025123679845,145.2945796080774,98.64897370732352,153.78928615845047,0.3940878959822884
1995-03-06,16240.8401620026,-0.0071043263980740635,145.3920334201761,98.8250784219822,153.54459741875874,0.4169057136383639
1995-03-07,16272.115856100678,0.0019257436060019775,145.39240586643098,98.89893600752156,153.50857323200998,0.43329927779365485
1995-03-08,16271.320913569545,-4.885305255712636e-05,145.52952509807713,98.91336937129338,153.4588553582853,0.4294836113380248
1995-03-09,16535.79069714164,0.016253737786681044,145.63895063792106,98.963187232485,153.4896464010529,0.42839157941093975
1995-03-10,16583.699044681565,0.0028972516898273723,145.68161197969312,98.81052568617056,153.8054069800705,0.4359934230925367
1995-03-11,16510.416451820103,-0.004418953374878441,145.63410494560765,98.9964267726768,153.99444631719578,0.4431491289874204
1995-03-12,16479.162078360896,-0.0018930093950331897,145.7403403084558,99.25149581312766,154.21481161037775,0.4512963147751833
1995-03-13,16357.089278709223,-0.007407706719018705,145.69362222693573,99.46647003734341,154.11115489080495,0.44866051969886045
1995-03-14,16257.308789718822,-0.006100137212082076,145.80332269240944,99.2829584753448,154.7326008983156,0.43758635828335657
1995-03-15,15993.464867079243,-0.01622924962872291,145.89085271175128,99.33367254937879,154.66503904240636,0.43693710463189783
1995-03-16,15837.83852453056,-0.009730620840579893,146.1189898285452,99.52540623387623,154.90596165988615,0.43857007317775515
1995-03-17,15666.448991955254,-0.010821522918663916,146.13277510343562,99.26368207437558,155.06526405922713,0.41785086722752307
1995-03-18,15592.57259425205,-0.004715580265900776,146.33233007871863,99.44739970654442,154.90978151506133,0.40533101355055234
1995-03-19,15624.896389664224,0.0020730251673856314,146.14154488736546,99.44794345887269,155.0197459537379,0.4038929985214642
1995-03-20,15569.30005810541,-0.003558188814332887,146.15335893075041,99.46916306719599,154.94715496196216,0.41911065097557987
1995-03-21,15600.0177075647,0.00197296277576067,146.12901955902598,99.36976686372563,154.91733908845205,0.4102805790136641
1995-03-22,15583.469959911048,-0.0010607518506616186,146.07953085370798,99.34825090851142,155.138620084891,0.4100611387952405
1995-03-23,15424.50616279777,-0.010200795940969292,146.06723258246666,99.36693415963647,155.67159483429197,0.3992789781241475
1995-03-24,15475.14471675892,0.003282993531636363,146.1029985943534,99.30464896483919,155.69566369316516,0.39261865823601927
1995-03-25,15291.768110005549,-0.011849750687939002,146.16761717134565,99.50085438893419,155.91675175757243,0.39760266202660377
1995-03-26,15151.20225046173,-0.009192256809848122,146.44044407055122,99.38486632361267,156.05058927339675,0.4007888142174571
1995-03-27,15196.969071073963,0.0030206725417344085,146.70982011850256,99.40267335869018,156.13502016408017,0.403193784105142
1995-03-28,15139.820405213988,-0.0037605305105708796,146.92896141827845,99.3233315915346,156.48323106291292,0.4295133870076433
1995-03-29,15071.97634705917,-0.004481166641280212,146.9748884839132,99.37023600618895,156.35885119764876,0.42937433584495355
1995-03-30,14915.611086900275,-0.01037456910482771,147.12649155376658,99.67100376116821,156.17732715851497,0.42866313731715355
1995-03-31,14819.368443689069,-0.006452477384297851,147.1810264892421,99.67004012688149,156.67257906873235,0.440506302713486
1995-04-01,14721.270476550108,-0.006619578122489887,147.32968938583264,99.63394167045259,157.14728919233565,0.4427263817406359
1995-04-02,14660.862961826668,-0.004103417216582245,147.42084030815732,99.50748234618678,157.2702843176439,0.42568891772818196
1995-04-03,14657.237976866054,-0.00024725590642605557,147.45714350952343,99.66889446466217,157.46902297571646,0.39976344492139493
1995-04-04,14578.774890416511,-0.005353197278599349,147.69591413895492,99.69413202011245,157.60600313549753,0.3951995217258104
1995-04-05,14572.554359022954,-0.0004266840965935373,147.85998127620934,99.86049881304328,157.82678885709194,0.4053363390499152
1995-04-06,14624.035625603221,0.003532755158219189,148.021469881611,100.0232875418064,157.65323817826905,0.38955204415195105
1995-04-07,14830.331632273354,0.014106640051461289,148.0727992422355,99.97931034805563,157.53190194182858,0.3797989238458073
1995-04-08,15132.970959833097,0.02040678085047999,148.25106033944337,99.70786022125061,157.32773815206127,0.37999893022295345
1995-04-09,15015.002869258748,-0.007795434940532735,148.32939102799364,99.98165107450944,157.72903042474366,0.3836851923240211
1995-04-10,14864.599678090515,-0.01001686063451669,148.3504983340685,100.1056295290809,157.9865786624114,0.38094592211274664
1995-04-11,14874.011025467966,0.0006331383004765062,148.30330286040038,100.03064717391113,158.0524539003691,0.4117378133204009
1995-04-12,14635.69390944839,-0.016022383983144758,148.25682934513094,100.04173279093551,157.81730540339598,0.42046571916253894
1995-04-13,14653.283469650742,0.0012018261867991278,148.29084263233736,99.78406229013474,157.84258789963567,0.43563345157679106
1995-04-14,14637.945861249795,-0.0010467011323920922,148.23756337091658,99.98682563191572,157.5053343993566,0.43352160726909267
1995-04-15,14637.673551828164,-1.8602980514645113e-05,148.392759624828,99.71994447992431,157.63725926833584,0.4256838325590102
