date,entity_id,instrument,net_exposure,gross_exposure,leverage_proxy,fraud_label
1995-01-09,BFS_SINGAPORE,NIKKEI_FUT,65795429.45,65795429.45,13.1591,0
1995-01-09,BFS_SINGAPORE,JGB_FUT,-20105583.71,20105583.71,4.0211,0
1995-01-09,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8702531.4,8702531.4,1.7405,0
1995-01-10,BFS_SINGAPORE,NIKKEI_FUT,74839078.45,74839078.45,14.9678,0
1995-01-10,BFS_SINGAPORE,JGB_FUT,-21298340.48,21298340.48,4.2597,0
1995-01-10,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-7148531.45,7148531.45,1.4297,0
1995-01-11,BFS_SINGAPORE,NIKKEI_FUT,77596141.78,77596141.78,15.5192,0
1995-01-11,BFS_SINGAPORE,JGB_FUT,-19300985.23,19300985.23,3.8602,0
1995-01-11,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-7636371.84,7636371.84,1.5273,0
1995-01-12,BFS_SINGAPORE,NIKKEI_FUT,86542131.63,86542131.63,17.3084,0
1995-01-12,BFS_SINGAPORE,JGB_FUT,-18833011.58,18833011.58,3.7666,0
1995-01-12,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-6541115.76,6541115.76,1.3082,0
1995-01-13,BFS_SINGAPORE,NIKKEI_FUT,100883147.86,100883147.86,20.1766,0
1995-01-13,BFS_SINGAPORE,JGB_FUT,-23076049.5,23076049.5,4.6152,0
1995-01-13,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-6761905.1,6761905.1,1.3524,0
1995-01-16,BFS_SINGAPORE,NIKKEI_FUT,116404836.68,116404836.68,23.281,0
1995-01-16,BFS_SINGAPORE,JGB_FUT,-25531512.26,25531512.26,5.1063,0
1995-01-16,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-6751182.89,6751182.89,1.3502,0
1995-01-17,BFS_SINGAPORE,NIKKEI_FUT,115832365.89,115832365.89,23.1665,0
1995-01-17,BFS_SINGAPORE,JGB_FUT,-27434131.26,27434131.26,5.4868,0
1995-01-17,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8048374.95,8048374.95,1.6097,0
1995-01-18,BFS_SINGAPORE,NIKKEI_FUT,124316268.68,124316268.68,24.8633,0
1995-01-18,BFS_SINGAPORE,JGB_FUT,-29886148.42,29886148.42,5.9772,0
1995-01-18,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8775344.25,8775344.25,1.7551,0
1995-01-19,BFS_SINGAPORE,NIKKEI_FUT,133970247.38,133970247.38,26.794,0
1995-01-19,BFS_SINGAPORE,JGB_FUT,-31858285.71,31858285.71,6.3717,0
1995-01-19,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-8982644.43,8982644.43,1.7965,0
1995-01-20,BFS_SINGAPORE,NIKKEI_FUT,156730107.86,156730107.86,31.346,0
1995-01-20,BFS_SINGAPORE,JGB_FUT,-33777898.06,33777898.06,6.7556,0
1995-01-20,BFS_SINGAPORE,NIKKEI_SHORT_VOL,-10199669.78,10199669.78,2.0399,0
1995-01-23,BFS_SINGAPORE,NIKKEI_FUT,160934588.52,160934588.52,32.1869,0
1995-01-23,BFS_SINGAPORE,JGB_FUT,-32223535.13,32223535.13,6.4447,0
